Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
toko bangunan,Toko Bahan Bangunan,Eirene ondang,"6JM7+39P, Jl. Trans Sulawesi, Tumpaan Dua, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.327.046,1.246.134.598,https://maps.google.com/?cid=0x0:0x93338c7aafdeed13,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Mega Karya Jaya,"Unnamed Road, Kinali, Kec. Kawangkoan, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82348184787.0,,,1.199.471,1.247.916.845,https://maps.google.com/?cid=0x0:0xdcdea5cb2be0bd09,
toko bangunan,Toko,Jual bahan bangunan,"Jl. Tahun Depan No.133, Kumelembuai I, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81242035564.0,,,1.088.384,124.493.803,https://maps.google.com/?cid=0x0:0x9235c45c6b8b120a,
toko bangunan,Toko Bahan Bangunan,CERIA Bahan Bangunan,"Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259514549.0,,,10.771.398,1.245.101.005,https://maps.google.com/?cid=0x0:0xdad60601aca07b8,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Chiko Matungkas,"FXF9+7QQ, Jl. Sukur - Likupang, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340940004.0,,,14.732.046,1.249.694.978,https://maps.google.com/?cid=0x0:0xb10a524c66bf6d30,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Mangimbali,"P9C7+94X, Jl. Ratahan - Kotamobagu, Bangunan Wuwuk, Kec. Modayag Bar., Kabupaten Bolaang Mongondow Timur, Sulawesi Utara","Kabupaten Bolaang Mongondow Timur, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.720995,1.243.628.459,https://maps.google.com/?cid=0x0:0x5ebff676b0e909a2,
toko bangunan,Kios,Toko Bangunan dan Sembako,"FW88+HJJ, Watutumou II, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,87773953145.0,,,14.664.691,1.249.165.212,https://maps.google.com/?cid=0x0:0x21990419e38de381,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Sumber Mas,"6VJ7+Q9H, Jl. Tondano - Kakas, Timu, Kec. Remboken, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82310002528.0,,,12.319.396,1.248.634.961,https://maps.google.com/?cid=0x0:0x15d858ffa7b9cdcc,
toko bangunan,Toko Bahan Bangunan,TOKO SURYA JAYA,"Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85761113781.0,,,14.753.625,1.249.663.016,https://maps.google.com/?cid=0x0:0xeb72aa0f66a8a80b,
toko bangunan,Toko Bahan Bangunan,Triberkat Toko Bangunan,"FV2M+H3P, Sawangan, Kec. Tombulu, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.516.151,1.248.823.958,https://maps.google.com/?cid=0x0:0xb1724ee606aad0ec,
toko bangunan,Kantor Perusahaan,CV Bangunan Karya Mandiri,"Jl. Trans Sulawesi No.mor 88, Tateli, Kec. Mandolang, Kabupaten Minahasa, Sulawesi Utara 95661","Tateli, Kec. Mandolang, Kabupaten Minahasa",SULAWESI UTARA,95661.0,Indonesia,81389898887.0,,,14.418.019,1.247.530.328,https://maps.google.com/?cid=0x0:0x8c3a90a3b9407031,
toko bangunan,toko bangunan,Kec. Kumelembuai,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.871.129,1.244.894.698,https://maps.google.com/?cid=0x0:0xa2d03c63ae50dad,
toko bangunan,Toko Bahan Bangunan,Hebat Jaya,"Kumelembuai I, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara 95956","Kec. Kumelembuai, Kabupaten Minahasa Selatan",SULAWESI UTARA,95956.0,Indonesia,81524711933.0,,,10.871.129,1.244.894.698,https://maps.google.com/?cid=0x0:0x8a612097c8c3e6a7,
toko bangunan,toko bangunan,Kec. Maesaan,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8779406,1.244.741.741,https://maps.google.com/?cid=0x0:0x7b9cfccbb759dc4d,
toko bangunan,Pasar bahan bangunan,Toko Bangunan Wapon Jaya,"Jl. Sea induk, Sea I, Kec. Pineleng, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340309099.0,,,14.291.092,1.247.997.913,https://maps.google.com/?cid=0x0:0x2216e5af37ff6b7a,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Chiko Matungkas,"FXF9+7QQ, Jl. Sukur - Likupang, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340940004.0,,,14.732.046,1.249.694.978,https://maps.google.com/?cid=0x0:0xb10a524c66bf6d30,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Rajawali,"7JPX+58M, Lelema, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.854.645,1.246.482.886,https://maps.google.com/?cid=0x0:0xad92ba0cc7ba2581,
toko bangunan,Pemasok Bahan Bangunan,Toko Bangunan Cendrawasih,"Taler, Tondano Tim., Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81343561691.0,,,12.984.892,1.249.127.644,https://maps.google.com/?cid=0x0:0x563050a595f334a3,
toko bangunan,Toko Bahan Bangunan,Toko Dua Jaya Bangunan,"Jaga X Cozy Home, Kios C - 2, Kapitu, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara 95955","Kios C - 2, Kapitu, Kec. Amurang, Kabupaten Minahasa Selatan",SULAWESI UTARA,95955.0,Indonesia,8124416363.0,,,11.898.544,1.245.240.643,https://maps.google.com/?cid=0x0:0xa1398874177562c1,
toko bangunan,Toko Bahan Bangunan,CERIA Bahan Bangunan,"Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259514549.0,,,10.771.398,1.245.101.005,https://maps.google.com/?cid=0x0:0xdad60601aca07b8,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Mitra Jaya,"Jl. Ratahan - Kotamobagu, Wawali, Kec. Ratahan, Kabupaten Minahasa Tenggara, Sulawesi Utara","Kabupaten Minahasa Tenggara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.471.382,1.247.996.352,https://maps.google.com/?cid=0x0:0x894ceeaf4489a92b,
toko bangunan,Toko,Jual bahan bangunan,"Jl. Tahun Depan No.133, Kumelembuai I, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81242035564.0,,,1.088.384,124.493.803,https://maps.google.com/?cid=0x0:0x9235c45c6b8b120a,
toko bangunan,Toko Swalayan,PAWER Jaya,"Jl. Siswa, Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82194059567.0,,,1.166.382,1.244.332.105,https://maps.google.com/?cid=0x0:0x6c3c3f9a689f694b,
toko bangunan,Toko Bahan Bangunan,Toko Setia Bangunan,"Jl. Sam Ratulangi No.116, Titiwungan Utara, Kec. Sario, Kota Manado, Sulawesi Utara 95114","Titiwungan Utara, Kec. Sario, Kota Manado",SULAWESI UTARA,95114.0,Indonesia,877225.0,,,14.797.339,1.248.364.691,https://maps.google.com/?cid=0x0:0xfff3e8d56ee427e0,
toko bangunan,Toko Bahan Bangunan,Toko Central Bangunan,"Poyowa Besar I, Kec. Kotamobagu Sel., Kota Kotamobagu, Sulawesi Utara","Kota Kotamobagu, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7100001,1.243.248.028,https://maps.google.com/?cid=0x0:0x3cf85387e32cb5ea,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Tandengan,"Jl. Tondano - Kakas, Tandengan, Kec. Eris, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.356.425,1.249.243.613,https://maps.google.com/?cid=0x0:0x5da871fb5996e1d4,
toko bangunan,Komplek perumahan,Cv. Sivel,"QCXX+MWM, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7992127,124.449.789,https://maps.google.com/?cid=0x0:0xd91f6416e81414c8,
toko bangunan,Toko Bahan Bangunan,TB.MERIBA (Toko Bangunan),"7WX6+4XP, Taler, Tondano Tim., Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85696259199.0,,,12.978.375,1.249.124.531,https://maps.google.com/?cid=0x0:0x92ba361f80294412,
toko bangunan,Toko Bahan Bangunan,Toko Inti Bangunan,"No.4 B, Jl. Wolter Monginsidi, Malalayang Satu Timur, Kec. Malalayang, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,8124403955.0,,,1.458.951,1.248.211.324,https://maps.google.com/?cid=0x0:0xcc8486e0851e5480,
toko bangunan,Toko Bahan Bangunan,TOKO BANGUNAN RIZKY BADAS,"Kawangkoan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81330119059.0,,,14.590.841,1.249.327.088,https://maps.google.com/?cid=0x0:0x99b35880d1e58868,
toko bangunan,Kios,Toko Bangunan dan Sembako,"FW88+HJJ, Watutumou II, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,87773953145.0,,,14.664.691,1.249.165.212,https://maps.google.com/?cid=0x0:0x21990419e38de381,
toko bangunan,Toko Bahan Bangunan,Toko bangunan RAJAWALI C.H,"Jl. Trans Sulawesi, Kapitu, Kec. Amurang Bar., Kabupaten Minahasa Selatan, Sulawesi Utara 93554","Kapitu, Kec. Amurang Bar., Kabupaten Minahasa Selatan",SULAWESI UTARA,93554.0,Indonesia,82190574066.0,,,11.871.514,1.245.137.701,https://maps.google.com/?cid=0x0:0xcfa60640318c2d82,
toko bangunan,Pemasok Bahan Bangunan,Toko Immanuel,"2PFX+6H9, Towuntu, Kec. Pasan, Kabupaten Minahasa Tenggara, Sulawesi Utara","Kabupaten Minahasa Tenggara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.230.472,1.247.489.763,https://maps.google.com/?cid=0x0:0x9e0cfb47d8a9b5fd,
toko bangunan,Toko Swalayan,UD SUNNY,"WF2C+QWH, Tumani, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82189272226.0,,,0.9019362,1.244.723.704,https://maps.google.com/?cid=0x0:0x709433dc198dc4f0,
toko bangunan,Toko Bahan Bangunan,Toko Bahan Bangunan Cendrawasi Teling,"Jl. 14 Februari No.72, Teling Atas, Kec. Wanea, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81340809138.0,,,14.690.181,1.248.478.735,https://maps.google.com/?cid=0x0:0xb5d5da22cbab2ba5,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Sinar Sentosa,"Jl. Trans Sulawesi No.3, Tateli, Kec. Mandolang, Kabupaten Minahasa, Sulawesi Utara 95661","Tateli, Kec. Mandolang, Kabupaten Minahasa",SULAWESI UTARA,95661.0,Indonesia,8111015839.0,,,14.412.562,1.247.522.365,https://maps.google.com/?cid=0x0:0xbf48d72990e96e55,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Malak Matungkas,"FXC9+636, Matungkas Jaga X, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81356833133.0,,,14.705.375,1.249.676.406,https://maps.google.com/?cid=0x0:0x1c9d1d8d885ff988,
toko bangunan,Toko Bahan Bangunan,Matungkas Jaya (Toko Bangunan),"FXGC+67C, Jl. Sukur - Likupang, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82333344765.0,,,14.755.556,1.249.706.543,https://maps.google.com/?cid=0x0:0x9356ce9cff86f7f2,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Sumber Mas,"6VJ7+Q9H, Jl. Tondano - Kakas, Timu, Kec. Remboken, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82310002528.0,,,12.319.396,1.248.634.961,https://maps.google.com/?cid=0x0:0x15d858ffa7b9cdcc,
toko bangunan,Toko Bahan Bangunan,Toko.Multi Bangunan,"Kopandakan I, Kec. Kotamobagu Sel., Kota Kotamobagu, Sulawesi Utara","Kota Kotamobagu, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7060639,1.242.842.349,https://maps.google.com/?cid=0x0:0x906b99c88c2df6f6,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Mega Karya Jaya,"Unnamed Road, Kinali, Kec. Kawangkoan, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82348184787.0,,,1.199.471,1.247.916.845,https://maps.google.com/?cid=0x0:0xdcdea5cb2be0bd09,
toko bangunan,Toko,toko bangunan hj muhlis,"XQ2W+V7R, Jl. Ratahan - Kotamobagu, Ponosakan Indah, Kec. Belang, Kabupaten Minahasa Tenggara, Sulawesi Utara 95997","Jl. Ratahan - Kotamobagu, Ponosakan Indah, Kec. Belang, Kabupaten Minahasa Tenggara",SULAWESI UTARA,95997.0,Indonesia,,,,0.9522386,1.247.956.411,https://maps.google.com/?cid=0x0:0xa87b203b7e160b19,
toko bangunan,toko bangunan,Kec. Modoinding,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7934377,1.244.536.411,https://maps.google.com/?cid=0x0:0xd408c5df1a05e95c,
toko bangunan,Komplek perumahan,Cv. Sivel,"QCXX+MWM, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7992127,124.449.789,https://maps.google.com/?cid=0x0:0xd91f6416e81414c8,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Chiko Matungkas,"FXF9+7QQ, Jl. Sukur - Likupang, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340940004.0,,,14.732.046,1.249.694.978,https://maps.google.com/?cid=0x0:0xb10a524c66bf6d30,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Alden,"Jl. SBY No.70, Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82366436061.0,,,14.611.442,1.249.666.508,https://maps.google.com/?cid=0x0:0xc92a017c991e4486,
toko bangunan,Toko Bahan Bangunan,CERIA Bahan Bangunan,"Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259514549.0,,,10.771.398,1.245.101.005,https://maps.google.com/?cid=0x0:0xdad60601aca07b8,
toko bangunan,Toko,toko bangunan hj muhlis,"XQ2W+V7R, Jl. Ratahan - Kotamobagu, Ponosakan Indah, Kec. Belang, Kabupaten Minahasa Tenggara, Sulawesi Utara 95997","Jl. Ratahan - Kotamobagu, Ponosakan Indah, Kec. Belang, Kabupaten Minahasa Tenggara",SULAWESI UTARA,95997.0,Indonesia,,,,0.9522386,1.247.956.411,https://maps.google.com/?cid=0x0:0xa87b203b7e160b19,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Mangimbali,"P9C7+94X, Jl. Ratahan - Kotamobagu, Bangunan Wuwuk, Kec. Modayag Bar., Kabupaten Bolaang Mongondow Timur, Sulawesi Utara","Kabupaten Bolaang Mongondow Timur, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.720995,1.243.628.459,https://maps.google.com/?cid=0x0:0x5ebff676b0e909a2,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Sinar Berkat,"Warembungan, Kec. Pineleng, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259753525.0,,,1.417.257,124.821.793,https://maps.google.com/?cid=0x0:0x9454d0623758efea,
toko bangunan,Toko Bahan Bangunan,TOKO SURYA JAYA,"Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85761113781.0,,,14.753.625,1.249.663.016,https://maps.google.com/?cid=0x0:0xeb72aa0f66a8a80b,
toko bangunan,Toko Bahan Bangunan,Toko bahan bangunan,"MHG7+VJQ, Jl. Ratahan - Kotamobagu, Motongkad, Kec. Nuangan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara","Kabupaten Bolaang Mongondow Timur, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.6772249,1.245.640.951,https://maps.google.com/?cid=0x0:0x3e712dc6efe5c308,
toko bangunan,Toko Bahan Bangunan,DeDo Supermarket,"Jl. Raya Manado - Bitung, Maumbi, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82363111170.0,,,14.783.792,1.249.086.253,https://maps.google.com/?cid=0x0:0x2d4a0393891ebb97,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Tandengan,"Jl. Tondano - Kakas, Tandengan, Kec. Eris, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.356.425,1.249.243.613,https://maps.google.com/?cid=0x0:0x5da871fb5996e1d4,
toko bangunan,Toko Bahan Bangunan,Toko Bahan Bangunan Cendrawasi Teling,"Jl. 14 Februari No.72, Teling Atas, Kec. Wanea, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81340809138.0,,,14.690.181,1.248.478.735,https://maps.google.com/?cid=0x0:0xb5d5da22cbab2ba5,
toko bangunan,Toko Bahan Bangunan,TOKO BANGUNAN RIZKY BADAS,"Kawangkoan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81330119059.0,,,14.590.841,1.249.327.088,https://maps.google.com/?cid=0x0:0x99b35880d1e58868,
toko bangunan,Toko Bahan Bangunan,Toko Inti Bangunan,"No.4 B, Jl. Wolter Monginsidi, Malalayang Satu Timur, Kec. Malalayang, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,8124403955.0,,,1.458.951,1.248.211.324,https://maps.google.com/?cid=0x0:0xcc8486e0851e5480,
toko bangunan,Pemasok Bahan Bangunan,Toko Immanuel,"2PFX+6H9, Towuntu, Kec. Pasan, Kabupaten Minahasa Tenggara, Sulawesi Utara","Kabupaten Minahasa Tenggara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.230.472,1.247.489.763,https://maps.google.com/?cid=0x0:0x9e0cfb47d8a9b5fd,
toko bangunan,Minimarket,Toko bangunan,"FC3P+2C6, Modisi, Kec. Pinolosian Tim., Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara","Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85658741232.0,,,0.4534033,1.244.372.044,https://maps.google.com/?cid=0x0:0x2f8d72c1be60ff49,
toko bangunan,Toko Bahan Bangunan,Toko Harmoni,"5HMC+4FJ, Buyungon, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,43021347.0,,,11.828.271,1.245.711.344,https://maps.google.com/?cid=0x0:0x67c3a16048d63adc,
toko bangunan,Toko Bahan Bangunan,Toko bangunan,"5R5Q+J2W, Toraget, Kec. Langowan Utara, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82155762921.0,,,11.591.034,1.248.375.932,https://maps.google.com/?cid=0x0:0x5ffc28d1b23148c6,
toko bangunan,Toko Bahan Bangunan,Depo Bangunan Baru,"Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,8114667779.0,,,14.209.652,1.249.858.983,https://maps.google.com/?cid=0x0:0x39d09d0fdcf3ce9a,
toko bangunan,Rumah Kayu,Kios mooat,"Moat, Kec. Modayag, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara","Kabupaten Bolaang Mongondow Timur, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7503553,124.449.272,https://maps.google.com/?cid=0x0:0x73c2d444dd3ef97c,
toko bangunan,toko bangunan,UD Matahari Modoinding,"QFV3+634, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,8114345622.0,,,0.7937053,1.244.533.845,https://maps.google.com/?cid=0x0:0xf933dd08aa1a6fec,
toko bangunan,toko bangunan,Toko Matahari,"Jl. Raya Jaga 3 No.002, Pinasungkulan, Modoinding, South Minahasa Regency, North Sulawesi 95958","Pinasungkulan, Modoinding, South Minahasa Regency",SULAWESI UTARA,95958.0,Indonesia,,,,0.7944861,1.244.482.893,https://maps.google.com/?cid=0x0:0x375262f36eeba639,
toko bangunan,Toko Bahan Bangunan,Toko.Multi Bangunan,"Kopandakan I, Kec. Kotamobagu Sel., Kota Kotamobagu, Sulawesi Utara","Kota Kotamobagu, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7060639,1.242.842.349,https://maps.google.com/?cid=0x0:0x906b99c88c2df6f6,
toko bangunan,Kios,Toko Bangunan dan Sembako,"FW88+HJJ, Watutumou II, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,87773953145.0,,,14.664.691,1.249.165.212,https://maps.google.com/?cid=0x0:0x21990419e38de381,
toko bangunan,Toko Bahan Bangunan,Toko Dua Jaya Bangunan,"Jaga X Cozy Home, Kios C - 2, Kapitu, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara 95955","Kios C - 2, Kapitu, Kec. Amurang, Kabupaten Minahasa Selatan",SULAWESI UTARA,95955.0,Indonesia,8124416363.0,,,11.898.544,1.245.240.643,https://maps.google.com/?cid=0x0:0xa1398874177562c1,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Mega Karya Jaya,"Unnamed Road, Kinali, Kec. Kawangkoan, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82348184787.0,,,1.199.471,1.247.916.845,https://maps.google.com/?cid=0x0:0xdcdea5cb2be0bd09,
toko bangunan,Toko,TOKO BANGUNAN SINAR RATATOTOK,"Ratatotok Dua, Kec. Ratatotok, Kabupaten Minahasa Tenggara, Sulawesi Utara 95997","Kec. Ratatotok, Kabupaten Minahasa Tenggara",SULAWESI UTARA,95997.0,Indonesia,81242418185.0,,,0.8683082,1.247.007.802,https://maps.google.com/?cid=0x0:0x5c52589d2559d075,
toko bangunan,Pemasok Bahan Bangunan,Toko Bangunan Cendrawasih,"Taler, Tondano Tim., Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81343561691.0,,,12.984.892,1.249.127.644,https://maps.google.com/?cid=0x0:0x563050a595f334a3,
toko bangunan,toko bangunan,Kec. Motoling Bar.,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.414.558,1.244.413.862,https://maps.google.com/?cid=0x0:0x6c6cffd8f0e2995b,
toko bangunan,Toko Bahan Bangunan,CERIA Bahan Bangunan,"Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259514549.0,,,10.771.398,1.245.101.005,https://maps.google.com/?cid=0x0:0xdad60601aca07b8,
toko bangunan,Pasar bahan bangunan,Toko Bangunan Wapon Jaya,"Jl. Sea induk, Sea I, Kec. Pineleng, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340309099.0,,,14.291.092,1.247.997.913,https://maps.google.com/?cid=0x0:0x2216e5af37ff6b7a,
toko bangunan,Toko Bahan Bangunan,Toko Bangunan Sinar Berkat,"Warembungan, Kec. Pineleng, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259753525.0,,,1.417.257,124.821.793,https://maps.google.com/?cid=0x0:0x9454d0623758efea,
toko bangunan,Toko Bahan Bangunan,Toko Cita Waya,"Raanan Lama, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82195565288.0,,,10.308.684,1.244.618.065,https://maps.google.com/?cid=0x0:0xa2562ad11b20da6c,
